Frequency[microHertz], PSD [ppm^2 per microHertz]
1157.6067606760676,0.0002708426123279949
1158.006800680068,0.00027679581348426257
1158.4068406840684,0.0002829848602998234
1158.8068806880688,0.0002894218378498011
1159.2069206920692,0.0002961196207325588
1159.6069606960696,0.000303091935420972
1160.00700070007,0.00031035342842951965
1160.4070407040704,0.00031791974092453337
1160.8070807080708,0.0003258075904820459
1161.2071207120712,0.0003340348607854157
1161.6071607160716,0.0003426207001549919
1162.007200720072,0.000351585629916352
1162.4072407240724,0.00036095166374444697
1162.8072807280728,0.0003707424392708878
1163.2073207320732,0.0003809833634138045
1163.6073607360736,0.00039170177308783094
1164.007400740074,0.0004029271131802283
1164.4074407440744,0.0004146911339430934
1164.8074807480748,0.0004270281102572087
1165.2075207520752,0.00043997508557765185
1165.6075607560756,0.0004535721437836575
1166.007600760076,0.00046786271263581536
1166.4076407640764,0.0004828939031052322
1166.8076807680768,0.0004987168894969307
1167.2077207720772,0.0005153873360619356
1167.6077607760776,0.0005329658767015255
1168.007800780078,0.0005515186554400778
1168.4078407840784,0.0005711179366129881
1168.8078807880788,0.0005918427952237091
1169.2079207920792,0.0006137798997188563
1169.6079607960796,0.0006370244015739002
1170.00800080008,0.0006616809486500205
1170.4080408040804,0.0006878648423695746
1170.8080808080808,0.0007157033624807586
1171.2081208120812,0.0007453372876885673
1171.6081608160816,0.0007769226459040502
1172.008200820082,0.0008106327345407205
1172.4082408240824,0.000846660459462105
1172.8082808280828,0.0008852210512356884
1173.2083208320832,0.000926555229759812
1173.6083608360836,0.0009709329037245962
1174.008400840084,0.0010186575105526811
1174.4084408440845,0.0010700711264907711
1174.8084808480849,0.0011255605067646062
1175.2085208520853,0.0011855642539805558
1175.6085608560857,0.0012505813616606922
1176.008600860086,0.0013211814421441159
1176.4086408640865,0.0013980170283903783
1176.8086808680869,0.0014818384433250634
1177.2087208720873,0.0015735118662495802
1177.6087608760877,0.0016740414044733789
1178.008800880088,0.001784596214951177
1178.4088408840885,0.001906544036655828
1178.8088808880889,0.002041492919854129
1179.2089208920893,0.0021913435164591334
1179.6089608960897,0.002358355088392931
1180.00900090009,0.002545229489184108
1180.4090409040905,0.002755218911950413
1180.809080908091,0.002992265375130039
1181.2091209120913,0.0032611830401169137
1181.6091609160917,0.0035678989904798764
1182.009200920092,0.003919774782078765
1182.4092409240925,0.004326041058586612
1182.809280928093,0.004798392694652272
1183.2093209320933,0.005351815369703022
1183.6093609360937,0.00600575138056352
1184.009400940094,0.00678577177909169
1184.4094409440945,0.007726019210233774
1184.809480948095,0.00887284924754128
1185.2095209520953,0.010290379438625586
1185.6095609560957,0.012069152842095478
1186.0096009600961,0.014340027191825911
1186.4096409640965,0.017297090931032683
1186.8096809680967,0.021236648988859526
1187.209720972097,0.026625658597807904
1187.6097609760975,0.034225382152005976
1188.009800980098,0.045318887807593966
1188.4098409840983,0.06212270034567766
1188.8098809880987,0.08843476055215366
1189.2099209920991,0.12998827912509517
1189.6099609960995,0.19055378295694997
1190.0100010001,0.25208048880895406
1190.4100410041003,0.26010171283859457
1190.8100810081007,0.20513790088888453
1191.2101210121011,0.14182561795142698
1191.6101610161015,0.09646648219638211
1192.010201020102,0.06750467851880373
1192.4102410241023,0.04905346375826881
1192.8102810281027,0.03693460387030529
1193.2103210321031,0.02867587101979763
1193.6103610361035,0.02284650451101204
1194.010401040104,0.01860132224842641
1194.4104410441043,0.015424687305245228
1194.8104810481047,0.012991151178427461
1195.2105210521052,0.011088581262133877
1195.6105610561056,0.009574579605517903
1196.010601060106,0.008350996932386437
1196.4106410641064,0.007348562564795879
1196.8106810681068,0.0065173414828627275
1197.2107210721072,0.005820647847834285
1197.6107610761076,0.005231066282370163
1198.010801080108,0.004727791900274249
1198.4108410841084,0.004294815190003147
1198.8108810881088,0.0039196600474503225
1199.2109210921092,0.003592491271655571
1199.6109610961096,0.003305473400805918
1200.01100110011,0.0030523034399985863
1200.4110411041104,0.002827865782478616
1200.8110811081108,0.0026279742379656697
1201.2111211121112,0.002449176987226157
1201.6111611161116,0.002288607558657731
1202.011201120112,0.0021438698518502727
1202.4112411241124,0.0020129486195223007
1202.8112811281128,0.0018941391765764162
1203.2113211321132,0.0017859917663145056
1203.6113611361136,0.0016872671981984313
1204.011401140114,0.0015969012250498685
1204.4114411441144,0.0015139757489574543
1204.8114811481148,0.0014376954018875232
1205.2115211521152,0.0013673683857473205
1205.6115611561156,0.0013023907100523004
1206.011601160116,0.001242233156440527
1206.4116411641164,0.0011864304444843326
1206.8116811681168,0.001134572184391979
1207.2117211721172,0.0010862952878480678
1207.6117611761176,0.001041277574688547
1208.011801180118,0.0009992323649736395
1208.4118411841184,0.0009599038867496108
1208.8118811881188,0.0009230633619521321
1209.2119211921192,0.0008885056584388506
1209.6119611961196,0.0008560464165173512
1210.01200120012,0.0008255195746784907
1210.4120412041204,0.0007967752324152121
1210.8120812081208,0.0007696777986678262
1211.2121212121212,0.000744104383104118
1211.6121612161216,0.0007199433945186482
1212.012201220122,0.0006970933164358078
1212.4122412241225,0.0006754616347738021
1212.8122812281229,0.000654963896368574
1213.2123212321233,0.0006355228804239057
1213.6123612361237,0.0006170678676713739
1214.012401240124,0.0005995339942915741
1214.4124412441245,0.0005828616795464424
1214.8124812481249,0.0005669961176668168
1215.2125212521253,0.0005518868258821275
1215.6125612561257,0.0005374872416134734
1216.012601260126,0.0005237543628121179
1216.4126412641265,0.0005106484262415788
1216.8126812681269,0.0004981326191964581
1217.2127212721273,0.00048617282074453374
1217.6127612761277,0.00047473736908643717
1218.012801280128,0.0004637968520629305
1218.4128412841285,0.0004533239182143902
1218.812881288129,0.00044329310611997943
1219.2129212921293,0.0004336806900228184
1219.6129612961297,0.00042446453998880513
1220.01300130013,0.0004156239950560775
1220.4130413041305,0.0004071397480139784
1220.813081308131,0.00039899374060880133
1221.213121312131,0.0003911690681117535
1221.6131613161315,0.00038364989230530523
1222.0132013201319,0.0003764213620499181
1222.4132413241323,0.000369469540685721
1222.8132813281327,0.00036278133960531984
1223.213321332133,0.000356344457405541
1223.6133613361335,0.0003501473240891235
1224.013401340134,0.0003441790498431665
1224.4134413441343,0.00033842937797045697
1224.8134813481347,0.0003328886415934959
1225.213521352135,0.0003275477237897667
1225.6135613561355,0.00032239802085118834
1226.013601360136,0.0003174314083912982
1226.4136413641363,0.0003126402100509417
1226.8136813681367,0.00030801716857753935
1227.2137213721371,0.0003035554190747008
1227.6137613761375,0.0002992484642383378
1228.013801380138,0.00029509015141278576
1228.4138413841383,0.00029107465131600205
1228.8138813881387,0.0002871964382968701
1229.2139213921391,0.0002834502720001658
1229.6139613961395,0.00027983118032603375
1230.01400140014,0.00027633444358096367
1230.4140414041403,0.0002729555797264075
1230.8140814081407,0.0002696903306394497
1231.2141214121411,0.0002665346493073804
1231.6141614161415,0.000263484687884781
1232.014201420142,0.0002605367865478337
1232.4142414241423,0.00025768746308608867
1232.8142814281427,0.0002549334031769454
1233.2143214321432,0.0002522714512926596
1233.6143614361436,0.0002496986021938129
1234.014401440144,0.00024721199296695725
1234.4144414441444,0.0002448088955675636
1234.8144814481448,0.00024248670983252564
1235.2145214521452,0.0002402429569293149
1235.6145614561456,0.00023807527321148336
1236.014601460146,0.00023598140445257662
1236.4146414641464,0.00023395920043269193
1236.8146814681468,0.00023200660985390198
1237.2147214721472,0.00023012167556257722
1237.6147614761476,0.0002283025300583105
1238.014801480148,0.0002265473912706693
1238.4148414841484,0.00022485455858640944
1238.8148814881488,0.00022322240911106447
1239.2149214921492,0.00022164939415001683
1239.6149614961496,0.0002201340358952409
1240.01500150015,0.00021867492430491193
1240.4150415041504,0.00021727071416400185
1240.8150815081508,0.00021592012231483275
1241.2151215121512,0.00021462192504734628
1241.6151615161516,0.0002133749556395724
1242.015201520152,0.00021217810203945567
1242.4152415241524,0.00021103030467981574
1242.8152815281528,0.00020993055441879336
1243.2153215321532,0.0002088778905986666
1243.6153615361536,0.0002078713992164176
1244.015401540154,0.00020691021119988571
1244.4154415441544,0.00020599350078376918
1244.8154815481548,0.00020512048398013374
1245.2155215521552,0.00020429041713845476
1245.6155615561556,0.00020350259559056216
1246.015601560156,0.00020275635237617236
1246.4156415641564,0.00020205105704499955
1246.8156815681568,0.0002013861145317037
1247.2157215721572,0.00020076096410020586
1247.6157615761576,0.00020017507835413232
1248.015801580158,0.00019962796231038843
1248.4158415841584,0.00019911915253306906
1248.8158815881588,0.00019864821632511597
1249.2159215921592,0.00019821475097532416
1249.6159615961597,0.0001978183830584737
1250.01600160016,0.00019745876778653077
1250.4160416041605,0.0001971355884090278
1250.8160816081609,0.00019684855566087287
1251.2161216121613,0.00019659740725599075
1251.6161616161617,0.00019638190742532369
1252.016201620162,0.00019620184649786195
1252.4162416241625,0.00019605704052348363
1252.8162816281629,0.00019594733093651327
1253.2163216321633,0.00019587258425901537
1253.6163616361637,0.00019583269184294806
1254.016401640164,0.00019582756965041487
1254.4164416441645,0.00019585715807134287
1254.8164816481649,0.00019592142177802627
1255.2165216521653,0.00019602034961606378
1255.6165616561657,0.0001961539545313145
1256.016601660166,0.0001963222735325917
1256.4166416641665,0.0001965253676899031
1256.816681668167,0.00019676332216813839
1257.2167216721673,0.00019703624629619187
1257.6167616761677,0.000197344273671603
1258.016801680168,0.00019768756230087987
1258.4168416841685,0.00019806629477576708
1258.816881688169,0.00019848067848580732
1259.2169216921693,0.00019893094586763657
1259.6169616961697,0.00019941735469154934
1260.01700170017,0.0001999401883859635
1260.4170417041705,0.00020049975640050907
1260.817081708171,0.0002010963946085724
1261.2171217121713,0.00020173046575022033
1261.6171617161717,0.00020240235991654347
1262.0172017201721,0.00020311249507656224
1262.4172417241725,0.00020386131764795533
1262.817281728173,0.00020464930311299008
1263.2173217321733,0.00020547695668115688
1263.6173617361737,0.0002063448140001378
1264.017401740174,0.0002072534419168804
1264.4174417441743,0.0002082034392906891
1264.8174817481747,0.00020919543786038707
1265.2175217521751,0.00021023010316778134
1265.6175617561755,0.00021130813553980876
1266.017601760176,0.0002124302711319313
1266.4176417641763,0.00021359728303553294
1266.8176817681767,0.00021480998245226732
1267.2177217721771,0.00021606921993852103
1267.6177617761775,0.00021737588672337635
1268.017801780178,0.00021873091610370214
1268.4178417841783,0.0002201352849202516
1268.8178817881787,0.0002215900151189191
1269.2179217921791,0.00022309617540159897
1269.6179617961795,0.00022465488297139792
1270.01800180018,0.00022626730537728362
1270.4180418041803,0.00022793466246360833
1270.8180818081808,0.00022965822843032524
1271.2181218121812,0.00023143933401012197
1271.6181618161816,0.00023327936876913448
1272.018201820182,0.00023517978353837212
1272.4182418241824,0.0002371420929834889
1272.8182818281828,0.0002391678783210799
1273.2183218321832,0.00024125879019026186
1273.6183618361836,0.00024341655168892842
1274.018401840184,0.00024564296158474284
1274.4184418441844,0.0002479398977116663
1274.8184818481848,0.0002503093205635992
1275.2185218521852,0.00025275327709757306
1275.6185618561856,0.00025527390475983604
1276.018601860186,0.0002578734357491785
1276.4186418641864,0.00026055420153291365
1276.8186818681868,0.00026331863763209005
1277.2187218721872,0.000266169288693776
1277.6187618761876,0.00026910881386961347
1278.018801880188,0.00027213999252133196
1278.4188418841884,0.0002752657302755058
1278.8188818881888,0.00027848906545159877
1279.2189218921892,0.0002818131758892221
1279.6189618961896,0.0002852413862026224
1280.01900190019,0.00028877717549263154
1280.4190419041904,0.00029242418554879134
1280.8190819081908,0.0002961862295770173
1281.2191219121912,0.00030006730149109023
1281.6191619161916,0.00030407158580944126
1282.019201920192,0.00030820346820218406
1282.4192419241924,0.000312467546737138
1282.8192819281928,0.00031686864387776983
1283.2193219321932,0.00032141181929052606
1283.6193619361936,0.00032610238352404904
1284.019401940194,0.00033094591262824806
1284.4194419441944,0.0003359482637872329
1284.8194819481948,0.00034111559204675013
1285.2195219521952,0.0003464543682240601
1285.6195619561956,0.000351971398096218
1286.019601960196,0.00035767384297159945
1286.4196419641964,0.0003635692417592701
1286.8196819681968,0.0003696655346616118
1287.2197219721972,0.0003759710886275418
1287.6197619761977,0.00038249472471689434
1288.019801980198,0.00038924574754115585
1288.4198419841985,0.00039623397696199726
1288.8198819881989,0.0004034697822470681
1289.2199219921993,0.0004109641189025584
1289.6199619961997,0.000418728568424337
1290.0200020002,0.0004267753812343131
1290.4200420042005,0.0004351175230963789
1290.8200820082009,0.00044376872533723676
1291.2201220122013,0.00045274353923200873
1291.6201620162017,0.00046205739495324425
1292.020202020202,0.00047172666552538177
1292.4202420242025,0.0004817687362754122
1292.8202820282029,0.0004922020803252746
1293.2203220322033,0.0005030463407331392
1293.6203620362037,0.0005143224199601858
1294.020402040204,0.0005260525774178835
1294.4204420442045,0.0005382605359393809
1294.820482048205,0.0005509715981189161
1295.2205220522053,0.000564212773576893
1295.6205620562057,0.0005780129183373782
1296.020602060206,0.0005924028876516775
1296.4206420642065,0.0006074157037689948
1296.820682068207,0.0006230867403461409
1297.220722072207,0.0006394539254066192
1297.6207620762075,0.000656557965009558
1298.020802080208,0.0006744425900757205
1298.4208420842083,0.0006931548291480703
1298.8208820882087,0.0007127453102440678
1299.220922092209,0.0007332685953957326
1299.6209620962095,0.0007547835519807728
1300.02100210021,0.0007773537655362012
1300.4210421042103,0.0008010479994290138
1300.8210821082107,0.0008259407075538836
1301.221122112211,0.0008521126071561054
1301.6211621162115,0.0008796513199638751
1302.021202120212,0.0009086520910874946
1302.4212421242123,0.0009392185966403369
1302.8212821282127,0.000971463852801509
1303.2213221322131,0.001005511241126608
1303.6213621362135,0.0010414956673863735
1304.021402140214,0.001079564874153642
1304.4214421442143,0.0011198809308656655
1304.8214821482147,0.0011626219292837077
1305.2215221522151,0.0012079839173061541
1305.6215621562155,0.0012561831101535119
1306.021602160216,0.0013074584252690282
1306.4216421642163,0.0013620743961625407
1306.8216821682167,0.0014203245312396657
1307.2217221722171,0.00148253519687482
1307.6217621762175,0.001549070120203907
1308.021802180218,0.001620335627096775
1308.4218421842183,0.0016967867555045275
1308.8218821882188,0.0017789344151327344
1309.2219221922192,0.0018673538028185015
1309.6219621962196,0.001962694331241302
1310.02200220022,0.002065691389505324
1310.4220422042204,0.0021771803314368943
1310.8220822082208,0.002298113186124867
1311.2221222122212,0.0024295787119679507
1311.6221622162216,0.0025728265792882795
1312.022202220222,0.002729296679673676
1312.4222422242224,0.0029006548394132077
1312.8222822282228,0.00308883658290037
1313.2223222322232,0.003296101082061627
1313.6223622362236,0.003525098085278828
1314.022402240224,0.0037789515086619806
1314.4224422442244,0.004061364586883884
1314.8224822482248,0.004376753155133092
1315.2225222522252,0.004730415966419241
1315.6225622562256,0.005128754234454526
1316.022602260226,0.005579557276120683
1316.4226422642264,0.006092377888293361
1316.8226822682268,0.006679030984885846
1317.2227222722272,0.0073542637011846206
1317.6227622762276,0.008136667303974884
1318.022802280228,0.009049935168788098
1318.4228422842284,0.010124624023122501
1318.8228822882288,0.011400659876805504
1319.2229222922292,0.01293096687618664
1319.6229622962296,0.01478682461015015
1320.02300230023,0.017065946198037772
1320.4230423042304,0.019904944884653778
1320.8230823082308,0.023499068574249514
1321.2231223122312,0.028134317096391068
1321.6231623162316,0.034241294577294266
1322.023202320232,0.042488371150557265
1322.4232423242324,0.05394786004528176
1322.8232823282328,0.07039985846574684
1323.2233223322332,0.0948902749069842
1323.6233623362336,0.1326944625656963
1324.023402340234,0.19248607760545677
1324.4234423442344,0.2846379448537336
1324.8234823482348,0.4019942737849789
1325.2235223522352,0.4727263133851402
1325.6235623562357,0.4177938193684369
1326.023602360236,0.3013209768210376
1326.4236423642365,0.20460410995974826
1326.8236823682369,0.1409216604563899
1327.2237223722373,0.10059553395072253
1327.6237623762377,0.07453017883702871
1328.023802380238,0.05707233647420421
1328.4238423842385,0.04494572491241039
1328.8238823882389,0.03623840622484469
1329.2239223922393,0.029802074223642686
1329.6239623962397,0.024923317261247368
1330.02400240024,0.021143928284714418
1330.4240424042405,0.018160415973316715
1330.8240824082409,0.01576609322670832
1331.2241224122413,0.013816645680722718
1331.6241624162417,0.01220903719668928
1332.024202420242,0.010868220077463225
1332.4242424242425,0.009738544598272763
1332.824282428243,0.00877807438875056
1333.2243224322433,0.007954743418447239
1333.6243624362437,0.007243706816280372
1334.024402440244,0.006625481844957288
1334.4244424442445,0.0060846219203348805
1334.824482448245,0.005608756587849393
1335.2245224522453,0.005187886832962296
1335.6245624562457,0.004813861216198967
1336.0246024602461,0.004479981842478604
1336.4246424642465,0.004180704750909775
1336.824682468247,0.00391140978986725
1337.2247224722473,0.0036682221947522122
1337.6247624762477,0.0034478730348626026
1338.0248024802481,0.0032475891638755893
1338.4248424842485,0.0030650057677779926
1338.824882488249,0.0028980963676207613
1339.2249224922493,0.0027451164123776153
1339.6249624962497,0.00260455753235069
1340.0250025002501,0.0024751102142910406
1340.4250425042503,0.0023556331740685246
1340.8250825082507,0.002245128089394898
1341.2251225122511,0.0021427186478952297
1341.6251625162515,0.0020476330891750364
1342.025202520252,0.0019591895911235647
1342.4252425242523,0.0018767839834002245
1342.8252825282527,0.0017998793743438692
1343.2253225322531,0.0017279973584297366
1343.6253625362535,0.0016607105351051593
1344.025402540254,0.0015976361202885414
1344.4254425442543,0.0015384304719849578
1344.8254825482547,0.0014827843836138486
1345.2255225522551,0.0014304190244882622
1345.6255625562555,0.0013810824277610512
1346.025602560256,0.0013345464430915457
1346.4256425642563,0.0012906040850876566
1346.8256825682568,0.0012490672198701895
1347.2257225722572,0.001209764541380977
1347.6257625762576,0.001172539796703398
1348.025802580258,0.0011372502259916959
1348.4258425842584,0.0011037651878600494
1348.8258825882588,0.0010719649454604997
1349.2259225922592,0.0010417395921386336
1349.6259625962596,0.001012988098624836
1350.02600260026,0.000985617466300234
1350.4260426042604,0.0009595419732539621
1350.8260826082608,0.0009346825016905075
1351.2261226122612,0.0009109659368085571
1351.6261626162616,0.0008883246286019205
1352.026202620262,0.000866695909166487
1352.4262426242624,0.000846021659066123
1352.8262826282628,0.0008262479171407285
1353.2263226322632,0.0008073245288528465
1353.6263626362636,0.0007892048288832409
1354.026402640264,0.0007718453542156059
1354.4264426442644,0.0007552055844086312
1354.8264826482648,0.0007392477061505502
1355.2265226522652,0.0007239363995358883
1355.6265626562656,0.0007092386438038768
1356.026602660266,0.0006951235405393047
1356.4266426642664,0.0006815621525647075
1356.8266826682668,0.0006685273569523861
1357.2267226722672,0.0006559937107596595
1357.6267626762676,0.0006439373282442911
1358.026802680268,0.0006323357684520531
1358.4268426842684,0.0006211679321872936
1358.8268826882688,0.0006104139674822929
1359.2269226922692,0.0006000551827738753
1359.6269626962696,0.0005900739670777437
1360.02700270027,0.0005804537165237212
1360.4270427042704,0.0005711787666795486
1360.8270827082708,0.0005622343301482415
1361.2271227122712,0.0005536064389750052
1361.6271627162716,0.0005452818914451887
1362.027202720272,0.0005372482028953053
1362.4272427242724,0.0005294935601954192
1362.8272827282728,0.0005220067795935799
1363.2273227322733,0.0005147772676420927
1363.6273627362737,0.0005077949849513818
1364.027402740274,0.0005010504125406591
1364.4274427442745,0.0004945345205755737
1364.8274827482749,0.00048823873930196166
1365.2275227522753,0.0004821549320018487
1365.6275627562757,0.00047627536981322336
1366.027602760276,0.0004705927082689669
1366.4276427642765,0.00046509996542287165
1366.8276827682769,0.00045979050144202453
1367.2277227722773,0.00045465799955509014
1367.6277627762777,0.0004496964482553554
1368.027802780278,0.00044490012466583465
1368.4278427842785,0.00044026357898141493
1368.8278827882789,0.0004357816199099864
1369.2279227922793,0.00043144930104086155
1369.6279627962797,0.0004272619080745578
1370.02800280028,0.00042321494685328425
1370.4280428042805,0.00041930413213629405
1370.828082808281,0.0004155253770686306
1371.228122812281,0.00041187478329582925
1371.6281628162815,0.0004083486316807773
1372.0282028202819,0.00040494337358233326
1372.4282428242823,0.00040165562265832833
1372.8282828282827,0.00039848214715843905
1373.228322832283,0.00039541986267498694
1373.6283628362835,0.0003924658253220984
1374.028402840284,0.00038961722531584783
1374.4284428442843,0.00038687138093000206
1374.8284828482847,0.00038422573280385387
1375.228522852285,0.0003816778385803136
1375.6285628562855,0.0003792253678540078
1376.028602860286,0.00037686609741058666
1376.4286428642863,0.0003745979067397608
1376.8286828682867,0.0003724187738058461
1377.228722872287,0.0003703267710607171
1377.6287628762875,0.0003683200616851374
1378.028802880288,0.0003663968960454078
1378.4288428842883,0.0003645556083531877
1378.8288828882887,0.0003627946135171754
1379.2289228922891,0.0003611124041761194
1379.6289628962895,0.0003595075479033601
1380.02900290029,0.000357978684573773
1380.4290429042903,0.0003565245238846079
1380.8290829082907,0.0003551438430223119
1381.2291229122911,0.00035383548446795993
1381.6291629162915,0.0003525983539344351
1382.029202920292,0.00035143141842896203
1382.4292429242923,0.0003503337044350579
1382.8292829282927,0.0003493042962083686
1383.2293229322931,0.00034834233418125
1383.6293629362935,0.00034744701347132873
1384.029402940294,0.00034661758248960794
1384.4294429442944,0.0003458533416440171
1384.8294829482948,0.0003451536421346037
1385.2295229522952,0.0003445178848368631
1385.6295629562956,0.0003439455192699534
1386.029602960296,0.00034343604264683325
1386.4296429642964,0.00034298899900356695
1386.8296829682968,0.00034260397840531296
1387.2297229722972,0.00034228061622670024
1387.6297629762976,0.00034201859250453256
1388.029802980298,0.0003418176313609525
1388.4298429842984,0.0003416775004954
1388.8298829882988,0.0003415980107438758
1389.2299229922992,0.0003415790157042201
1389.6299629962996,0.0003416204114262745
